created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 09 17:40:06 +0000 2023;1733542046944637124;"Apa yang menyebabkan Joint Custody semakin umum dalam tuntutan hak asuh anak setelah perceraian?";0;0;0;0;in;1524504696;1733542046944637124;letitgo_ai;https://twitter.com/letitgo_ai/status/1733542046944637124
Sat Dec 09 17:20:10 +0000 2023;1733537031652065377;"Sebelum Menikah dengan Muhammad Khairi, Kiky Saputri Sudah Siap dengan Kemungkinan Perceraian: Sebelum menikah dengan Muhammad Khairi, Kiky Saputri sudah mempertimbangkan banyak hal. https://t.co/XPxvj8OeMC";0;0;0;0;in;184706308;1733537031652065377;FIMELAdotcom;https://twitter.com/FIMELAdotcom/status/1733537031652065377
Sat Dec 09 16:41:59 +0000 2023;1733527420287021494;"@meriecaceae Mereka berusaha mempererat ikatan pasca perceraian Papa HYBE dengan Mama CJ :)";0;0;0;1;in;1667504376213278721;1733518284052697247;Yumajii_74;https://twitter.com/Yumajii_74/status/1733527420287021494
Sat Dec 09 16:11:30 +0000 2023;1733519750616203724;"Aku juga baru tau setelah doi ngasih tau:") Tapi awalnya karena kasus perceraian artis siapa gitu, ku bingung kenapa bukan di pengadilan agama kok pengadilan negeri. Ternyata oh ternyata wkwkwk  ... dan ini tuh baru 2-3 tahun lalu wkwkwkkw";0;0;0;0;in;2259784158;1733519750616203724;PupuJuniar;https://twitter.com/PupuJuniar/status/1733519750616203724
Sat Dec 09 15:44:43 +0000 2023;1733513012387135496;"@convomf klo nonmus itu nikahnya di capil nder, dan dpt akta pernikahan setelah pemberkatan di gereja berbeda dgn buku nikah, sprti hal nya PA hnyr diperuntukkan mengurus perceraian muslim klo nonmus mereka ngurusnya ke PN";0;1;0;0;in;1566301655015927808;1733450143616450597;mip4nzuzu;https://twitter.com/mip4nzuzu/status/1733513012387135496
Sat Dec 09 15:42:12 +0000 2023;1733512379017933015;"salah satu penyebab perceraian yang paling sering, soalnya nimbulin akar akar permasalahan yang lain.";0;0;0;1;in;67689321;1733512379017933015;mxrvel;https://twitter.com/mxrvel/status/1733512379017933015
Sat Dec 09 14:52:59 +0000 2023;1733499992323899401;"Aku tau betul siapa diantara kalian yg selingkuh pak buk. Hingga berujung perceraian dan aku menjadi korbannya. Makasih banyak loh pak buk, anakmu sampai saat ini sering tertawa sendiri, ngomong" sendiri. Capek banget pak buk, moga anakmu ini kuat";0;1;0;0;in;1569353457529950208;1733491078228332788;tolahtolehtok;https://twitter.com/tolahtolehtok/status/1733499992323899401
Sat Dec 09 14:49:01 +0000 2023;1733498994922602658;"@awang2_ @hwangdoodoo @convomf Cmiiw ya, betul kata kakaknya, dan setauku di agama lain gaada perceraian, sedangkan di islam ada, lalu pembagian warisan juga diatur agama kak, ga boleh asal, tapi memang kurang dipenamaan aja, satu lagi, agama lain diurusin kok, cuma beda tempat, dn bukti nikahnya berupa akta";0;0;0;1;in;1421806649870716929;1733450143616450597;ZenZense10;https://twitter.com/ZenZense10/status/1733498994922602658
Sat Dec 09 14:29:24 +0000 2023;1733494056075030577;"@hwangdoodoo @convomf 😅 gw jawab sebatas kapasitas gw sebagai muslim, soalnya di Islam ada hukum yang ngatur soal pembagian jatah warisan, perceraian (ada 3 tingkatan), dll, makanya perlu ada lembaga yang memutuskan secara sah di mata negara soal itu";0;1;0;2;in;1414266996858888193;1733450143616450597;awang2_;https://twitter.com/awang2_/status/1733494056075030577
Sat Dec 09 14:18:27 +0000 2023;1733491300866183369;"@idk_illy @convomf Pernah baca di salah satu tweet, katanya kenapa pengadilan agama hanya mengurus perceraian buat muslim, karena di agama lain tidak menghendaki perceraian. CMIIW";1;0;0;4;in;1118187298426769408;1733450143616450597;SkyseaBlue2nd;https://twitter.com/SkyseaBlue2nd/status/1733491300866183369
Sat Dec 09 14:08:02 +0000 2023;1733488680705405198;"kalau untuk perceraian, yang non muslim kemana? ke pengadilan negeri ya. jadi gitu hehehehe aku dikasih tau dosen ku kayak gini dan aku juga baru tau pas masuk semester lima kemarin. untuk yang nikah itu, kalian bisa lapor ke kantor pemerintahan kok untuk dapat buku nikah.";0;1;0;0;in;1575890240979755008;1733488678327185573;0526STORIES;https://twitter.com/0526STORIES/status/1733488680705405198
Sat Dec 09 13:07:38 +0000 2023;1733473479394271400;"@pupiwsunsej @convomf Tuhan membenci perceraian";0;0;0;0;in;1379678858715131904;1733399934714683522;mekpur;https://twitter.com/mekpur/status/1733473479394271400
Sat Dec 09 12:59:36 +0000 2023;1733471458029113530;"@convomf Sukses dlu, nikah terlalu cepet cuma naikin rasio KDRT, Pengangguran &amp  perceraian";0;0;0;0;in;1641740313151819778;1733399934714683522;mvinsann2;https://twitter.com/mvinsann2/status/1733471458029113530
Sat Dec 09 12:52:04 +0000 2023;1733469561608180088;"@convomf Kalau udah ld11 dari lahir sulit nder mending mundur aja nder, cz udah bnyk kasus perceraian krnanya,, Mrk udah biasa buang anak / orang tua hnya karena keluar dari lD11,   sebenernya kasihan anggota Ld11 cuman dijadikan sapi perah sama imam nya. .";0;0;0;0;in;403944505;1733290865991545290;bilur_malaka;https://twitter.com/bilur_malaka/status/1733469561608180088
Sat Dec 09 12:50:15 +0000 2023;1733469102734446891;"@convomf KUA emang buat yang beragama Islam Nder, untuk non-muslim nikahnya di catatan sipil. Sama kayak Pengadilan Agama yang cuma melayani perceraian bagi masyarakat yang beragama islam. Non-muslim di Pengadilan Negeri. Aku juga baru tau ini setelah aku kuliah perdata.";0;1;0;18;in;2940769968;1733450143616450597;BlackCherry242;https://twitter.com/BlackCherry242/status/1733469102734446891
Sat Dec 09 12:48:55 +0000 2023;1733468770684068065;"Anak kelas 9 nulis karangan temanya perceraian tuh agak gmn yah? 😔";0;2;0;0;in;897197618;1733468770684068065;blueserenity_v;https://twitter.com/blueserenity_v/status/1733468770684068065
Sat Dec 09 12:33:35 +0000 2023;1733464911911752076;"@jogmfs Ngono kui rata2 potensi perceraian e luwih gede, beberapa konco ku biyen ngono soale, meteng sik, ujung2 e pas anak e wes gede pegatan";0;0;0;0;in;1478198345260679170;1733464189140951533;ulfamaudy;https://twitter.com/ulfamaudy/status/1733464911911752076
Sat Dec 09 12:23:06 +0000 2023;1733462271052189918;"Lagu perceraian 😭 canda kin  https://t.co/aP9KrHdzIk";0;2;0;8;in;1250861330627584001;1733462271052189918;MaeChinzilla;https://twitter.com/MaeChinzilla/status/1733462271052189918
Sat Dec 09 11:48:42 +0000 2023;1733453614138716192;"@ulaloveyou Jiahhhhh ngurus kasus perceraian keknya";0;1;0;0;in;3255800653;1733179041539375232;ulyazlf;https://twitter.com/ulyazlf/status/1733453614138716192
Sat Dec 09 11:43:40 +0000 2023;1733452346963919336;""Mksd kasusnya tuh gmn??"  Jd gw nyari kasus kyk penipuan, sengketa tanah, perceraian, pembagian warisan, pembunuhan dll  Trus nanti gw wawancara sikorban/pelaku Nah trus gw bikin dh tuh artikelnya ttg kasus tsb. Begitu frennn";0;0;0;0;in;1407293614728749060;1733452346963919336;thecrown06;https://twitter.com/thecrown06/status/1733452346963919336
Sat Dec 09 11:41:44 +0000 2023;1733451863356502467;"@convomf tadinya nikah tujuan gua karna biar ada temen buat ngobrol di masa tua, cuman setelah ngeliat banyak kasus perceraian, dan KDRT jadi takut buat itu. ga nikah pun ga masalah, karna gua nyari duit sendiri pun masih mampu buat menghidupi lifestyle gua sendiri.";0;0;0;1;in;1152962013691125763;1733399934714683522;ollytanie;https://twitter.com/ollytanie/status/1733451863356502467
Sat Dec 09 11:20:39 +0000 2023;1733446557062828490;"@bestieboys_ Kasus kyk penipuan/perceraian/pembunuhan/sengketa tanah dll. Pokoknya ttg pelanggaran hukum atau kasus Perdata";0;0;0;0;in;1407293614728749060;1733435189597253956;thecrown06;https://twitter.com/thecrown06/status/1733446557062828490
Sat Dec 09 10:54:24 +0000 2023;1733439950736302270;"Pernikahan yg serius itu ngga semudah cuman nikah trs punya anak. Menikah perlu ekonomi yg stabil dan mental yg baik pula. Gw ngomong gini menurut fakta bahwa angka perceraian tertinggi itu soal ekonomi.";0;1;0;0;in;1223112406492008450;1733439942670291340;itsbadmercy;https://twitter.com/itsbadmercy/status/1733439950736302270
Sat Dec 09 10:42:25 +0000 2023;1733436935425913012;"So alpha pairing punya risiko perceraian yang tinggi? Menarikk😂";0;0;0;0;in;322449817;1733436935425913012;farakhnasida;https://twitter.com/farakhnasida/status/1733436935425913012
Sat Dec 09 10:31:54 +0000 2023;1733434288316784738;"Kopel lejen yg pernah kena era perceraian sampe gue ikut stres mikirnya, liat sekarang ada project lagi tuh kek...sumpah terharu bgt 😭😭😭";0;0;0;0;in;1215234494438899713;1733434288316784738;syn_thing;https://twitter.com/syn_thing/status/1733434288316784738
Sat Dec 09 10:18:34 +0000 2023;1733430932785570210;"lucu banget 😭😭 bisa banget dia bikin cerpen perceraian tapi bagus loh dia walau masih kelas 9 tapi udah bisa bikin cerita tinggal dipoles dikit itu😭";0;0;0;0;in;1405752319778582531;1733430932785570210;sianrubysia;https://twitter.com/sianrubysia/status/1733430932785570210
Sat Dec 09 10:08:11 +0000 2023;1733428319373361382;"Pacaran lama tidak menjamin ke pernikahan,setelah pernikahan pun bisa terjadi perceraian Udah paling bener emang mengingat kematian";0;0;0;0;in;1448887690443714566;1733428319373361382;cantihelpyouuu;https://twitter.com/cantihelpyouuu/status/1733428319373361382
Sat Dec 09 08:53:41 +0000 2023;1733409569077071915;"Kasihan bgt Sungchan anaknya Xiojun sama Karina, dia harus merasakan perceraian kedua orang tuanya🤣🤣🤣  Nice, semoga muridnya bisa jadi penulis cerpen yg bagus natinya🤗";0;0;0;0;in;588805934;1733409569077071915;shflyka;https://twitter.com/shflyka/status/1733409569077071915
Sat Dec 09 07:31:53 +0000 2023;1733388986201354267;"Menurut gue, buat kalian yang mau nikah, buat perjanjian pranikah terlebih mengenai harta bersama dan pasca perceraian karena emang harus dipersiapkan sampai ke kemungkinan terburuknya.";0;1;0;0;in;1637925583853334528;1733388986201354267;sunpetalz;https://twitter.com/sunpetalz/status/1733388986201354267
Sat Dec 09 06:56:25 +0000 2023;1733380060999266810;"@diaryhijrah08 @tanyakanrl Kalo menikah bikin jadi banyak duit kenapa perceraian tertinggi di indonesia penyebabnya karena ekonomi?";0;0;0;0;in;1199665579189100544;1733007882353086817;watashimof;https://twitter.com/watashimof/status/1733380060999266810
Sat Dec 09 06:08:16 +0000 2023;1733367941394313347;"@jogmfs Setan2 penghasut perceraian bangga padamu nak!";0;0;0;0;in;1318946930693525509;1733358698217759053;AgungFxx;https://twitter.com/AgungFxx/status/1733367941394313347
Sat Dec 09 05:38:59 +0000 2023;1733360572199264452;"hampir tiap hari aja keluar berita begini…ga salah pengadilan agama ngeluarin riset penyebab KDRT dan perceraian itu rata2 masalah ekonomi &amp  ketimpangan relasi kuasa di rumah tangga. korbannya siapa lagi kl bukan wanita &amp  anak2 makanya pemerintah menyerukan ibu rt jg empowered";0;2;1;8;in;1596366359994122240;1733360572199264452;itzzyyy1234;https://twitter.com/itzzyyy1234/status/1733360572199264452
Sat Dec 09 05:36:52 +0000 2023;1733360039379992795;"@Ip0ngJkBase @tang__kira Gue kristen bang😂 Kita gak doain org mati, lagipula yg punya suami belum tentu bahagia. Banyak kdrt, selingkuh, apalagi patriarki yg tinggi. Ditambah perceraian tiap tahun meningkat Lagipula hidup gue, kok situ yg sewot Ngidupin kah? Kasih makan kah? ngelahirin? Kagak kan";0;0;0;0;in;1358588582529699840;1732630810191347950;AdmirerJhope;https://twitter.com/AdmirerJhope/status/1733360039379992795
Sat Dec 09 05:20:31 +0000 2023;1733355925904478528;"Sebahagia apa sih Pernikahan: Xlo Menikah itu sumber Bahagia. Knp banyak Perceraian yg didasari oleh Ekonomi yg menghadirkan Perselingkuhan. &amp  75% itu dilakukan oleh kaum Hawa. #أبوعبيدة";0;0;0;0;in;1401847220240977927;1733355925904478528;RidwanS18333311;https://twitter.com/RidwanS18333311/status/1733355925904478528
Sat Dec 09 05:14:03 +0000 2023;1733354298132812034;"@baramdungie Kalau kisah perceraian ghica gimana?";0;1;0;0;in;1679369558556282882;1733353394142933279;zshaobin_;https://twitter.com/zshaobin_/status/1733354298132812034
Sat Dec 09 02:53:46 +0000 2023;1733318996685213995;"@tanyarlfes Manfaatkan, itu previllage kamu. Perceraian orang tua itu urusan mereka, tapi kamu tau kan permasalahannya apa?";0;0;0;0;in;1712652128626642944;1733026064354759135;jessy_wp45444;https://twitter.com/jessy_wp45444/status/1733318996685213995
Sat Dec 09 02:50:08 +0000 2023;1733318078547800493;"@Akbar67875158 @BKNgoid pembagian gaji kepada mantan isteri nya dan atau anak-anak nya yang di atur dalam Peraturan Pemerintah Nomor 10 Tahun 1983 Jo Peraturan Pemerintah Nomor 45 Tahun 1990 tentang Izin Perkawinan dan Perceraian bagi PNS, pemberian gaji, tunjangan dan fasilitas lainnya kepada Adri https://t.co/2cbwvip3mU";0;0;0;1;in;1364531709815918593;1733308781139042364;TiurWahyuni;https://twitter.com/TiurWahyuni/status/1733318078547800493
Sat Dec 09 02:27:49 +0000 2023;1733312465017135119;"@kittenclaay @vendysas Karena mayoritas perceraian di dasari dari ekonomi";0;0;0;0;in;1300119474415173633;1733299200983761368;Kenthuz09179646;https://twitter.com/Kenthuz09179646/status/1733312465017135119
Sat Dec 09 01:15:54 +0000 2023;1733294363701330416;"@widajannah Tidak berbaur DENGAN laki² kek POLWAN, TNI, DOKTER. masih banyak.biar kecemburuan istri dan suami tidak terjadinya PERCERAIAN karena POLWAN PEREK https://t.co/qXofkSqMaT";0;0;0;0;in;1491051288557064194;1732642567114912186;khodijahwida;https://twitter.com/khodijahwida/status/1733294363701330416
Sat Dec 09 00:35:38 +0000 2023;1733284230233555177;"@indraidn @tanyarlfes Komunikasi, circle pertemanan, ekonomi bisa diatur asal pasangan suami istri sevisi misi intinya harus nikah sama yg sekufu lah minimal. Meminimalisir perceraian";0;0;0;0;in;406856388;1733024307415269415;dkepffmm;https://twitter.com/dkepffmm/status/1733284230233555177
Sat Dec 09 00:15:11 +0000 2023;1733279087224078352;"Isteri kembali sosial, penat berpura-pura https://t.co/yGlWACTJNA #K2 #darimahkamahsyariah #isteri #mabuk #perceraian";0;0;0;0;in;822514562;1733279087224078352;kosmo_online;https://twitter.com/kosmo_online/status/1733279087224078352
Fri Dec 08 20:11:50 +0000 2023;1733217843679052272;"perceraian mama papa, kakek meninggal, oktober kemarin waktu ada masalah di adek";0;0;0;0;in;1650447325226233857;1733217843679052272;hxzelnt;https://twitter.com/hxzelnt/status/1733217843679052272
Fri Dec 08 16:30:05 +0000 2023;1733162040741757073;"Intip Penampilan Lee Ji Ah dan Kang Ki Young Jadi Spesialis Perceraian di Drama 'Queen of Divorce' https://t.co/hykSFDyN3J";0;0;0;0;in;337529500;1733162040741757073;DreamersRadioID;https://twitter.com/DreamersRadioID/status/1733162040741757073
Fri Dec 08 15:26:40 +0000 2023;1733146079078871349;"@ryzazu Masih banyak  - diselingkuhin,perceraian - teman yg toksic - kehilangan anak - di bohongin bertahun2";0;1;0;0;in;1629100528142790656;1733143898636370178;JunediShira;https://twitter.com/JunediShira/status/1733146079078871349
Fri Dec 08 15:19:05 +0000 2023;1733144172784128098;"@mainqtain Puncak selingkuh dan perceraian di tahun 2024...😁";0;0;0;0;in;1418260387514884099;1732912902754246819;SugiminNew;https://twitter.com/SugiminNew/status/1733144172784128098
Fri Dec 08 15:13:37 +0000 2023;1733142796582912358;"Andai aku punya tabungan,aku udah memberanikan diri untuk mengajukan perceraian,dari pada mental rusak gini.";0;0;0;0;in;1654519360705425408;1733142796582912358;ayu14018104;https://twitter.com/ayu14018104/status/1733142796582912358
Fri Dec 08 14:13:45 +0000 2023;1733127729258893590;"Stopppp perceraian ini plis😭🙏🏻";0;0;0;0;in;1628359884155793409;1733127729258893590;aqulovegem;https://twitter.com/aqulovegem/status/1733127729258893590
Fri Dec 08 13:55:19 +0000 2023;1733123091688226884;"lewat media sosial, aku sering sekali mendapatkan kabar mengenai perselingkuhan, perceraian, perzinahan, dan lain-lain sampai membuatku takut buat menikah.  aku, yang buta dengan nama  "ayah", kerap kali menggambarkan jika lelaki itu adalah makhluk yang penuh nafsu dan tidak_";0;1;0;0;in;1730136577341603840;1733098846547267901;macro_ons2;https://twitter.com/macro_ons2/status/1733123091688226884
Fri Dec 08 13:00:51 +0000 2023;1733109383960342884;"Info ASN (PNS/PPPK) - [CONTOH BERKAS] Laporan Perceraian  Get Our App On Playstore: https://t.co/GvVfUOZHBd #3_pns https://t.co/Op7CUNSC5a";0;0;0;0;in;3227006718;1733109383960342884;kamikamustudio;https://twitter.com/kamikamustudio/status/1733109383960342884
Fri Dec 08 12:57:00 +0000 2023;1733108414371492014;"Sering kali dalam pernikahan salah satu pihak tidak menyetujui perceraian yang akan dilakukan. Lantas, bisakah istri secara diam-diam menggugat cerai suami?  Simak penjelasan selengkapnya pada artikel berikut: https://t.co/AV8OUJAg0Z";0;0;0;0;in;81066525;1733108414371492014;klinikhukum;https://twitter.com/klinikhukum/status/1733108414371492014
Fri Dec 08 12:53:03 +0000 2023;1733107422057943306;"@indraidn @tanyarlfes Istri merasa ga dicintai sih,ini tuh bikin rumtang bener² ga nyaman buat kedua belah pihak,dan kalo ego nya sama² tinggi pasti akan berakhir dengan perceraian";0;0;1;0;in;1176677321538854914;1733024307415269415;ilove_maybe;https://twitter.com/ilove_maybe/status/1733107422057943306
Fri Dec 08 12:42:34 +0000 2023;1733104783152816411;"https://t.co/sGrFaqU0Ua   Dirinya dibawa-bawa dalam kasus perceraian Nindy Ayunda, Ashanty dan Ririn Ekawati tidak tinggal diam. Keduanya kompak membuat video dengan iringan lagu berjudul ‘Ngana Munafik’.";0;0;0;0;in;1702377197938589696;1733104783152816411;Alurinfo_Ind;https://twitter.com/Alurinfo_Ind/status/1733104783152816411
Fri Dec 08 12:38:19 +0000 2023;1733103712464191644;"Precaution ya itu. Kalo bikin ya mempermudah ngurus apapun itu yg ada di dalem perjanjian, ketika misalkan ada perceraian. Biasanya pengurusan &amp  biaya anak sm bisnis bersama. Aku pribadi ga pake sih.";0;0;0;0;in;1313723544019243008;1733103712464191644;juicypanggg;https://twitter.com/juicypanggg/status/1733103712464191644
Fri Dec 08 11:50:45 +0000 2023;1733091742402932940;"#Rap Menurut Nadia atau nama sebenar, Nadia Shahrul Annuar, 39, fasa perceraian dua kali yang pernah dilalui itu juga mengajarnya untuk menjadi wanita yang lebih matang.  https://t.co/5kRHS8ozf9";0;0;0;2;in;63070015;1733091742402932940;hmetromy;https://twitter.com/hmetromy/status/1733091742402932940
Fri Dec 08 11:33:30 +0000 2023;1733087403211190354;"@convomf kalo lama ga hamil-hamil biasanya cewe mau effort buat periksa segala macem, tapi kalo cowo cuma effort denial terus nyalahin cewenya, akhirnya cuma muter disitu sampe ada selingkuh atau perceraian. terus kalo masing-masing udah nikah baru ketauan";0;0;0;0;in;1241609734421016576;1732978839104688598;jacksprid3;https://twitter.com/jacksprid3/status/1733087403211190354
Fri Dec 08 11:27:27 +0000 2023;1733085878954893576;"@mymecha_ Ya kannn, gue jg gak expect kalau ternyata alur nya ada perceraian.  Trs trs trs kalau endingnya ternyata mereka gak bersatu lagi kek mana yaa Dev😫";0;1;0;0;in;276371519;1731873895244861670;raarrsy_;https://twitter.com/raarrsy_/status/1733085878954893576
Fri Dec 08 11:20:21 +0000 2023;1733084091397116047;"@boncabeq @tanyarlfes makasih banyak udh jelasin..soalnya bbrp kali baca kasus soal perceraian/meninggal si suami punya utang istri sama anak yg dikejar. makanya aku penasaran ahli waris yg diwarisin harta nanggung hutang jg apa ga";0;1;0;24;in;1366887700855332864;1733026064354759135;vitawuw;https://twitter.com/vitawuw/status/1733084091397116047
Fri Dec 08 10:59:47 +0000 2023;1733078915613413748;"Ini lo lagi foto sidang perceraian ya?";0;2;0;0;in;1625833767863721984;1733078915613413748;ffords_mummy;https://twitter.com/ffords_mummy/status/1733078915613413748
Fri Dec 08 10:55:51 +0000 2023;1733077926885851225;"Amanda Seomedi: Perempuan Simbol Peradaban Dan Makhluk Multitasking  “tingkat persaingan, kasus kekerasan terhadap perempuan dan anak, perceraian, bullying, hoax, stunting, perdagangan orang, dan pemanasan global.” #news #BERITA #perempuan #Bandung https://t.co/cvXIJdk2Sl";0;0;0;0;in;1696426676065038336;1733077926885851225;seketikanet;https://twitter.com/seketikanet/status/1733077926885851225
Fri Dec 08 10:52:36 +0000 2023;1733077110078771421;"Menikah artinya hidup mandiri. Sebisa mungkin misah dari orang tua. Selain ga bebas. Kalo gabung, orang tua ikut campur urusan rumah tangga. Dan itu ga baik. Kebanyakan memicu perceraian";0;0;0;0;in;80554088;1733077110078771421;qih_faqih93;https://twitter.com/qih_faqih93/status/1733077110078771421
Fri Dec 08 10:48:13 +0000 2023;1733076005433331905;"@f_navy_12 Kayaknya emg harus dimasukin ke agenda tes kesehatan sebelum nikah deh. Daripada konflik di kemudian hari. Saran gw KUA coba kasih kewajiban itu. Bisa jadi upaya menurunkan angka perceraian juga tuh";0;0;0;0;in;1242923196;1733070090596393279;SkuterRoda3;https://twitter.com/SkuterRoda3/status/1733076005433331905
Fri Dec 08 10:46:42 +0000 2023;1733075626037580083;"Penyebab perceraian tertinggi di Jakarta: - ⚔️perselisihan dan pertengkaran terus menerus - 🏃meninggalkan salah satu pihak - 💸ekonomi  https://t.co/aRfnI6ZxKj https://t.co/2auJ6Z1ciy";2;2;4;62;in;753309366;1733075626037580083;arjunaskykok;https://twitter.com/arjunaskykok/status/1733075626037580083
Fri Dec 08 10:42:24 +0000 2023;1733074543202447497;"@indraidn @tanyarlfes Problem memang ada, tpi mnurutku tidak ada permasalahan yg sampai berujung perceraian jika tiap² pasangan memiliki iman &amp  ketakwaan pd Allah. Terdengar seperti omong kosong tp memang bgtu lah adanya.";0;0;0;3;in;1719740016904294400;1733024307415269415;uglybastard1312;https://twitter.com/uglybastard1312/status/1733074543202447497
Fri Dec 08 10:18:15 +0000 2023;1733068464389247067;"Ternyata selain november dingin, graduation hejo, cedera masih ada kesedihan yg paling akhir dan dapak yaitu perceraian.";0;1;0;14;in;1404718384151875587;1733068464389247067;yutauai;https://twitter.com/yutauai/status/1733068464389247067
Fri Dec 08 10:15:39 +0000 2023;1733067809134166018;"@sembanglahkau ko x pandai buat penaakulan mantik tu bukan salah aku, salah kebodohan kau. ni kalau kena spoonfeed melayu bodoh cm ko surah 65.4: iddah diwajibkan HANYA utk perceraian dgn bini yg ko dah campuri (berjimak) surah 33:49: ada tempoh iddah bagi isteri belum haid (balig) MAKA … apa?";0;1;0;0;in;984440469156282368;1733062800497688688;Kol_Mar_Ban;https://twitter.com/Kol_Mar_Ban/status/1733067809134166018
Fri Dec 08 09:43:39 +0000 2023;1733059757358088258;"Semoga perceraian ini dirayakan yah 😇";0;0;0;7;in;1404718384151875587;1733059757358088258;yutauai;https://twitter.com/yutauai/status/1733059757358088258
Fri Dec 08 09:33:43 +0000 2023;1733057256097448429;"@tanyarlfes Tolong jabarkan arti dari kata "nikah" yang sebenarnya. Karena banyak banget anak muda dari zaman sekarang salah mengartikan kata tersebut, yg bahkan sampe menyebabkan perceraian.";0;4;0;1;in;1583769703121817600;1733024307415269415;iqsyaaaaa;https://twitter.com/iqsyaaaaa/status/1733057256097448429
Fri Dec 08 09:08:08 +0000 2023;1733050817878597682;"Pdahal cuma pengen settled dulu dg semuanya mulai dari finansial sampe mental, karna ga sedikit kasus perceraian akibat masalah ekonomi &amp  mereka² yg selalu bilang "kpn nikah, ayo nikah, seumuran kamu udh pada nikah semua" justru mereka jg lah yg masih kelimpungan soal ekonomi dll";0;1;0;0;in;1168334657110196224;1733049436685922705;____Chnnisa;https://twitter.com/____Chnnisa/status/1733050817878597682
Fri Dec 08 09:05:34 +0000 2023;1733050172991824219;"@ApipNunez @HDN_sol @AREAJULID Apalagi kalo misal ada kasus perceraian, ditinggal mati (jadi janda) dan punya anak yang harus dibiayai. Apa perempuan gak berhak untuk berpendidikan &amp  mendapat pekerjaan yang bagus? Gak semua perempuan sama seperti yang dibilang Bapak Grabnya. Tugas perempuan gak cuma beranak-";0;1;0;0;in;1503763461796368385;1732983359943660019;ariseuma;https://twitter.com/ariseuma/status/1733050172991824219
Fri Dec 08 08:57:24 +0000 2023;1733048119116640573;"@sosmedkeras Dulu mikir hidup sempurna, saat2 keluarga bahagia. Sampe pada perceraian menghancurkan itu semua.";0;0;0;0;in;977882644271702016;1732732993335357681;GalangKJ18;https://twitter.com/GalangKJ18/status/1733048119116640573
Fri Dec 08 08:55:46 +0000 2023;1733047706405458074;"@kguraclouds @tanyarlfes Bener sih. Tapiii, sudah siap dengan cobaan yg membuat gila belom? Sudah siap akan ada masanya susah buat makan dan minum belum? Klo blm, ya jgn. Aku nikah 2017, tapi ekonomi mulai stabil di 2021. Salah 1 penyebab perceraian terbanyak itu ekonomi. Jadi, pikirkan baik².";0;1;0;0;in;421682258;1733024307415269415;zahrohrot;https://twitter.com/zahrohrot/status/1733047706405458074
Fri Dec 08 08:52:54 +0000 2023;1733046986897862663;"@kegblgnunfaedh Sehingga perceraian bisa dihindari. Ingatlah niat awal kita sebelum memulai membangun rumah tangga dahulu, ingatlah niat kita sewaktu akad nikah dahulu.  Bagi yg sudah dianugerahi keturunan, pikirkan dampaknya kepada anak anak akibat perceraian.";0;0;0;0;in;1571724347110461440;1731210184012521707;Yuzakiriku;https://twitter.com/Yuzakiriku/status/1733046986897862663
Fri Dec 08 08:52:48 +0000 2023;1733046962369540205;"Devan keliatan pasrah dengar pengakuan elsa di sidang perceraian mereka. Akankan rumah tangga mereka bertahan? atau justru masalah baru lainnya kembali muncul?  #IkatanCinta #sinetron #rionaldoStokhorst #GlencaChysara https://t.co/QB2oylL5ho";0;0;0;0;in;539016042;1733046962369540205;visionprime_ofc;https://twitter.com/visionprime_ofc/status/1733046962369540205
Fri Dec 08 08:37:03 +0000 2023;1733042998072762416;"Perceraian Desta dan Natasha Rizky menarik perhatian publik figur, termasuk Iwan Fals. Musisi kondang itu membahas rumah tangga Desta dan Natasha yang berakhir dengan perceraian.  #desta #natasharizky #iwanfals #selebriti https://t.co/13UhqEApyw";0;0;0;0;in;1698580133068865536;1733042998072762416;heralddotID;https://twitter.com/heralddotID/status/1733042998072762416
Fri Dec 08 07:58:02 +0000 2023;1733033178343023044;"@adennisaz1 @jagalilin699550 @tytytyaaa @shewritesloudly @GuiliAnemoBoy jadi kalo saya disini menyalahkan kedua orang tuanya yang ga bisa menjaga rumah tangga nya, ga bisa menjaga keluarganya. selingkuh dan perceraian nggak bisa disalahkan cuma satu orang aja. ternyata kita tau sendiri istri sah nya kayak binatang kelakuannya , adabnya sama karyawan";0;0;0;1;in;1730536909095780352;1730529692938355069;queenleonista55;https://twitter.com/queenleonista55/status/1733033178343023044
Fri Dec 08 06:34:51 +0000 2023;1733012243124834444;"@bukanbuzzerRp @KompasTV Bertahan dari cekikan dan perceraian";0;0;0;1;in;1490014606831808512;1732624035392151806;Wahyu78051201;https://twitter.com/Wahyu78051201/status/1733012243124834444
Fri Dec 08 06:33:42 +0000 2023;1733011955844329962;"Perceraian itu bukan tragedi tragedi itu bertahan dalam pernikahan yg tak bahagia Mengajarkan hal yg salah ke anak tentang cinta ...";0;0;0;0;in;1454407304623759366;1733011955844329962;Riezza90;https://twitter.com/Riezza90/status/1733011955844329962
Fri Dec 08 06:32:11 +0000 2023;1733011572879241268;"@samarindabasee perceraian itu bukan tragedi tragedi itu bertahan dlm pernikahan yg tidak bahagia .  Mengajarkan hal yg salah ke anak ttg cinta ...";0;0;0;0;in;1454407304623759366;1732998440081408289;Riezza90;https://twitter.com/Riezza90/status/1733011572879241268
